timestamp,open,high,low,close,volume
2024-07-11 14:04:00,3177.93,3178.3,3175.29,3177.93,98.2229
2024-07-11 14:05:00,3177.93,3178.59,3176.49,3177.2,119.604
2024-07-11 14:06:00,3177.19,3180.34,3177.19,3179.8,125.9967
2024-07-11 14:07:00,3179.81,3183.12,3178.6,3183.05,142.7223
2024-07-11 14:08:00,3183.12,3184.73,3181.55,3181.6,110.552
2024-07-11 14:09:00,3181.57,3181.57,3175.91,3175.91,94.7565
2024-07-11 14:10:00,3175.92,3177.27,3171.36,3171.77,159.1391
2024-07-11 14:11:00,3171.77,3173.99,3171.77,3173.48,79.6619
2024-07-11 14:12:00,3173.49,3174.94,3165.22,3166.39,625.3661
2024-07-11 14:13:00,3166.4,3166.8,3161.0,3166.36,462.9926
2024-07-11 14:14:00,3166.36,3167.17,3161.85,3163.72,290.382
2024-07-11 14:15:00,3163.72,3168.0,3160.0,3161.24,409.3752
2024-07-11 14:16:00,3161.25,3165.84,3159.12,3163.97,582.8496
2024-07-11 14:17:00,3163.98,3164.65,3153.92,3154.21,704.1234
2024-07-11 14:18:00,3154.2,3154.2,3146.3,3146.48,1267.395
2024-07-11 14:19:00,3146.47,3150.14,3145.66,3147.59,687.377
2024-07-11 14:20:00,3147.59,3147.6,3139.61,3141.79,1120.5587
2024-07-11 14:21:00,3141.79,3147.73,3133.27,3135.25,1151.9701
2024-07-11 14:22:00,3135.25,3139.98,3134.22,3136.65,570.331
2024-07-11 14:23:00,3136.66,3141.47,3134.71,3135.76,643.4247
2024-07-11 14:24:00,3135.75,3136.16,3127.74,3131.4,1169.5363
2024-07-11 14:25:00,3131.41,3140.0,3130.2,3137.45,845.4589
2024-07-11 14:26:00,3137.59,3144.86,3134.84,3139.99,1548.5863
2024-07-11 14:27:00,3139.99,3141.08,3138.33,3140.25,370.6296
2024-07-11 14:28:00,3140.25,3143.49,3139.19,3142.01,407.8938
2024-07-11 14:29:00,3142.01,3143.76,3141.0,3141.01,196.7398
2024-07-11 14:30:00,3141.0,3146.3,3139.62,3145.6,300.5996
2024-07-11 14:31:00,3145.6,3148.92,3145.4,3146.67,447.6911
2024-07-11 14:32:00,3146.64,3148.6,3146.0,3148.6,220.0886
2024-07-11 14:33:00,3148.6,3149.33,3146.21,3147.74,123.8097
2024-07-11 14:34:00,3147.75,3148.99,3146.4,3147.08,158.7469
2024-07-11 14:35:00,3147.08,3149.35,3147.07,3149.24,226.0708
2024-07-11 14:36:00,3149.34,3150.94,3149.12,3150.7,207.0445
2024-07-11 14:37:00,3150.7,3154.15,3150.69,3153.92,127.0231
2024-07-11 14:38:00,3153.91,3154.93,3152.49,3154.93,79.8582
2024-07-11 14:39:00,3154.92,3154.92,3153.0,3153.01,77.4262
2024-07-11 14:40:00,3153.01,3156.0,3152.13,3155.61,66.5289
2024-07-11 14:41:00,3155.62,3156.4,3154.0,3155.84,201.4916
2024-07-11 14:42:00,3155.84,3155.84,3152.64,3155.2,1110.0377
2024-07-11 14:43:00,3155.2,3155.47,3152.41,3154.38,76.6226
2024-07-11 14:44:00,3154.38,3154.39,3147.6,3147.61,300.9377
2024-07-11 14:45:00,3147.6,3149.76,3143.59,3146.59,256.079
2024-07-11 14:46:00,3146.59,3148.54,3143.18,3143.38,300.7696
2024-07-11 14:47:00,3143.37,3145.04,3140.87,3145.04,235.4797
2024-07-11 14:48:00,3145.04,3148.58,3144.4,3148.57,77.7654
2024-07-11 14:49:00,3148.58,3150.21,3146.8,3147.47,189.1782
2024-07-11 14:50:00,3147.47,3148.16,3143.98,3145.7,187.8834
2024-07-11 14:51:00,3145.69,3147.98,3144.52,3145.81,155.8983
2024-07-11 14:52:00,3145.81,3153.4,3145.81,3152.18,302.8109
2024-07-11 14:53:00,3152.17,3154.4,3151.78,3153.35,220.9558
2024-07-11 14:54:00,3153.36,3156.1,3153.36,3155.97,260.8534
2024-07-11 14:55:00,3155.97,3156.54,3154.24,3156.4,252.3003
