timestamp,open,high,low,close,volume
2024-07-05 14:15:00,2950.43,2951.28,2936.65,2937.74,3756.4249
2024-07-05 14:30:00,2937.74,2956.47,2937.24,2955.42,2996.2464
2024-07-05 14:45:00,2955.41,2966.37,2952.65,2956.0,4056.1823
2024-07-05 15:00:00,2956.0,2999.72,2949.54,2991.4,10728.9036
2024-07-05 15:15:00,2991.4,2994.99,2981.42,2993.0,7340.231
2024-07-05 15:30:00,2993.0,3005.42,2987.81,2996.39,6466.8754
2024-07-05 15:45:00,2996.38,2996.59,2978.26,2990.99,4411.1474
2024-07-05 16:00:00,2990.99,2996.0,2976.47,2984.39,3735.7018
2024-07-05 16:15:00,2984.39,3001.63,2979.67,2983.49,6494.5084
2024-07-05 16:30:00,2983.49,2984.2,2970.37,2972.74,6867.7408
2024-07-05 16:45:00,2972.73,2978.2,2961.99,2967.59,5422.7576
2024-07-05 17:00:00,2967.6,2977.41,2960.91,2977.31,4979.7229
2024-07-05 17:15:00,2977.32,2992.3,2977.31,2986.17,3871.6187
2024-07-05 17:30:00,2986.16,2993.6,2979.06,2984.42,4629.5491
2024-07-05 17:45:00,2984.41,2996.65,2983.41,2990.67,2652.6994
2024-07-05 18:00:00,2990.68,2993.2,2969.87,2971.73,4337.9437
2024-07-05 18:15:00,2971.73,2985.3,2958.15,2979.81,5648.8776
2024-07-05 18:30:00,2979.81,2991.73,2978.2,2984.13,2310.4872
2024-07-05 18:45:00,2984.12,2996.2,2982.92,2992.79,2423.013
2024-07-05 19:00:00,2992.78,2995.0,2981.44,2984.19,2743.8638
2024-07-05 19:15:00,2984.2,2996.32,2980.04,2994.2,1763.5022
2024-07-05 19:30:00,2994.2,2994.69,2984.5,2990.49,1262.5738
2024-07-05 19:45:00,2990.49,2993.0,2981.02,2987.99,1624.1371
2024-07-05 20:00:00,2987.98,2988.19,2975.0,2975.32,1993.0748
2024-07-05 20:15:00,2975.33,2975.87,2968.18,2969.83,1766.1999
2024-07-05 20:30:00,2969.84,2972.04,2963.86,2967.23,1781.1323
2024-07-05 20:45:00,2967.23,2975.85,2967.23,2974.0,1223.039
2024-07-05 21:00:00,2974.0,2980.0,2973.0,2980.0,1229.9182
2024-07-05 21:15:00,2980.0,2982.6,2969.7,2971.79,1202.3208
2024-07-05 21:30:00,2971.79,2988.12,2971.79,2978.09,1159.6488
2024-07-05 21:45:00,2978.1,2987.35,2977.25,2978.0,1274.5828
2024-07-05 22:00:00,2978.0,2979.53,2965.96,2974.06,1531.6807
2024-07-05 22:15:00,2974.07,2989.22,2974.07,2987.33,1921.139
2024-07-05 22:30:00,2987.34,2989.08,2980.8,2980.8,1453.8335
2024-07-05 22:45:00,2980.81,2985.5,2973.44,2977.34,1390.8102
2024-07-05 23:00:00,2977.35,2988.32,2975.87,2988.32,1604.0546
2024-07-05 23:15:00,2988.32,2992.49,2982.27,2990.7,1153.4664
2024-07-05 23:30:00,2990.7,2993.2,2984.7,2991.01,1314.6101
2024-07-05 23:45:00,2991.01,2992.93,2980.09,2981.78,1307.1547
2024-07-06 00:00:00,2981.79,2986.62,2970.55,2975.42,2094.4329
2024-07-06 00:15:00,2975.41,2984.75,2971.31,2982.34,1962.0865
2024-07-06 00:30:00,2982.34,3026.45,2980.87,3016.07,7315.2137
2024-07-06 00:45:00,3016.08,3017.09,2985.2,2987.22,6041.9931
2024-07-06 01:00:00,2987.38,2988.78,2971.46,2981.6,3658.4525
2024-07-06 01:15:00,2981.6,2984.26,2970.35,2974.32,2641.4972
2024-07-06 01:30:00,2974.31,2975.24,2961.3,2966.71,1964.6181
2024-07-06 01:45:00,2966.71,2969.59,2961.28,2962.4,1938.2479
2024-07-06 02:00:00,2962.41,2969.91,2955.06,2956.01,2896.8738
2024-07-06 02:15:00,2956.01,2971.98,2956.01,2970.59,2172.2285
2024-07-06 02:30:00,2970.58,2986.52,2970.0,2980.7,1303.8227
2024-07-06 02:45:00,2980.71,2984.81,2978.8,2980.23,820.0019
2024-07-06 03:00:00,2980.22,2982.2,2975.46,2975.75,973.8526
2024-07-06 03:15:00,2975.75,2984.27,2972.64,2974.45,1508.6159
